date,momentum20,bp
2021-06-04,0.0054733131,0.0008036887
2021-06-07,0.0056823669,7.65447e-05
2021-06-08,-0.0027068185,0.0017472347
2021-06-09,6.0276e-06,-0.0014062381
2021-06-10,0.007097215,-0.0037339467
2021-06-11,-0.0153513671,0.0023071868
2021-06-15,-0.013993262,-0.0137540874
2021-06-16,-0.0185163093,0.007816247
2021-06-17,0.013730967,-0.0045676011
2021-06-18,0.0095411042,-0.0023939995
2021-06-21,0.0014890465,-0.0023075437
2021-06-22,0.0132461612,0.0061621267
2021-06-23,0.0037513728,0.0011117883
2021-06-24,-0.0058829876,0.0024231845
2021-06-25,0.0246691814,0.0067054589
2021-06-28,0.0084277703,-0.0003898133
2021-06-29,-0.0146363974,-0.0060480293
2021-06-30,0.009198047,0.0007417986
2021-07-01,-0.0106995064,0.0073662765
2021-07-02,-0.0182177937,-0.0089532751
2021-07-05,0.0076428796,-0.0031313044
2021-07-06,-0.005192449,0.008971952
2021-07-07,0.0117668058,-0.0033537503
2021-07-08,-0.006897811,-0.0062237907
2021-07-09,-0.0048933502,-0.0005000404
2021-07-12,0.0131959034,-0.0027433214
2021-07-13,-0.0043745899,0.0027010452
2021-07-14,-0.0193136714,-0.0120664068
2021-07-15,0.0020707509,0.0074707854
2021-07-16,-0.0060034228,-0.0013602109
2021-07-19,0.0073713277,-0.0068144307
2021-07-20,0.0037163119,-0.0007274989
2021-07-21,0.0177362141,-0.0056666509
2021-07-22,0.002478825,0.0105539342
2021-07-23,-0.0078553642,0.0039885157
2021-07-26,-0.029213892,-0.0165784184
2021-07-27,-0.0347881638,-0.0191344784
2021-07-28,-0.0026924124,-0.0030511085
2021-07-29,0.0293731172,-0.0073351537
2021-07-30,-0.0005572085,0.0127590038
2021-08-02,0.0309942302,0.0138679045
2021-08-03,-0.014831435,0.001302529
2021-08-04,0.0271483752,-0.0049398986
2021-08-05,-0.0165846485,0.0001246793
2021-08-06,0.0035561461,-0.0003398706
2021-08-09,-0.000764596,0.0154112778
2021-08-10,0.0015384875,0.0031373314
2021-08-11,-0.0001167859,0.0160399561
2021-08-12,0.005207599,-0.0060914735
2021-08-13,-0.009103897,-0.005530575
2021-08-16,-0.0109167849,0.0093903994
2021-08-17,-0.0158648608,0.0001621107
2021-08-18,0.0159011294,0.0147561295
2021-08-19,0.0003830684,-0.0082893084
2021-08-20,-0.0090422163,-0.0024175645
2021-08-23,0.0314806975,0.0025724048
2021-08-24,0.0133831475,-0.0029535271
2021-08-25,0.0138445893,0.0021498491
2021-08-26,-0.0097109748,-0.0074490902
2021-08-27,0.0112052138,0.0067543196
2021-08-30,0.0110751015,-0.0075479446
2021-08-31,0.0213886896,0.0200212199
2021-09-01,0.005629209,0.0342494811
2021-09-02,0.0284954184,0.0160944366
2021-09-03,-0.0217492752,-0.000607433
2021-09-06,0.0152409332,0.0053492664
2021-09-07,0.02745899,0.0155888931
2021-09-08,0.0038766204,0.0070080566
2021-09-09,0.0192681315,0.0065361415
2021-09-10,-0.0075674401,0.001434257
2021-09-13,0.0137437457,0.0089247376
2021-09-14,-0.0325604329,-0.023860363
2021-09-15,-0.0057588542,-0.0077325225
2021-09-16,-0.0249751298,-0.0123738707
2021-09-17,-0.0032340114,0.0040455825
2021-09-22,0.0248873615,0.0173257644
2021-09-23,0.0155334741,0.0124820626
2021-09-24,-0.022696054,-0.0128523894
2021-09-27,-0.0400026054,-0.018237562
2021-09-28,0.0167453038,0.0177331152
2021-09-29,-0.036935207,-0.0085199949
2021-09-30,0.0099115134,0.0001573855
2021-10-08,-0.0023603556,0.0100446725
2021-10-11,-0.0142875613,0.0052044443
2021-10-12,-0.01674873,-0.0068506673
2021-10-13,-0.005394967,-0.0047412916
2021-10-14,-0.0152850655,-0.0076929596
2021-10-15,0.0012394509,0.0028039196
2021-10-18,0.0033118874,-0.0002561881
2021-10-19,0.0059540327,0.0008020316
2021-10-20,0.0044619876,-0.0063690398
2021-10-21,0.0007800206,0.0099004079
2021-10-22,-0.008468039,-0.0028273554
2021-10-25,0.0102486058,1.22032e-05
2021-10-26,-0.0041978993,-0.0082413306
2021-10-27,0.0006540552,-0.0101353295
2021-10-28,-0.0095500123,-0.0119637942
2021-10-29,0.0097318604,0.0022273823
2021-11-01,-0.015719278,0.0014733406
2021-11-02,-0.006846067,-0.0197223184
2021-11-03,-0.0086338612,0.0049664118
2021-11-04,0.017029507,-0.0037698415
2021-11-05,-0.0068610852,-0.0051254466
2021-11-08,0.0016331215,0.0013326079
2021-11-09,-0.0056678359,-0.0012549745
2021-11-10,-0.0151247691,0.0061875681
2021-11-11,0.013268043,0.0261129846
2021-11-12,0.0072089113,-0.008789081
2021-11-15,0.0011257342,0.0009442188
2021-11-16,-0.004246655,-0.007400435
2021-11-17,-0.0034626775,-0.0002295342
2021-11-18,-0.0115749006,-0.0096200825
2021-11-19,0.0119523773,0.0133822642
2021-11-22,0.0035549588,-0.0120503454
2021-11-23,-0.0038776299,0.0056563436
2021-11-24,-0.0022279323,0.0022647243
2021-11-25,-0.0045578314,-0.0035831045
2021-11-26,-0.0091204745,-0.0075763215
2021-11-29,-0.0062307968,-0.0069208401
2021-11-30,-0.0052993233,-0.0042066925
2021-12-01,0.0127154256,0.011757634
2021-12-02,0.0108063128,0.0097063687
2021-12-03,0.004365669,0.0055294032
2021-12-06,-0.001204622,0.0016412288
2021-12-07,-0.001042322,0.0159996965
2021-12-08,0.0256049091,-0.003477931
2021-12-09,0.0146480144,0.0091540353
2021-12-10,-0.0185477657,-0.0036052735
2021-12-13,0.0062184166,-0.0040270223
2021-12-14,0.0011053973,-0.0119039176
2021-12-15,-0.006688112,0.0005158105
2021-12-16,0.0115587858,0.0102350585
2021-12-17,-0.0187588448,-0.0025390648
2021-12-20,-0.0109700455,0.0024335244
2021-12-21,0.0093963806,0.0161347605
2021-12-22,0.0053492695,-0.0059638773
2021-12-23,0.0071774487,-0.0013600525
2021-12-24,0.0012120854,-0.0034107562
2021-12-27,-0.001896485,0.0061791627
2021-12-28,0.0028163884,0.0003368363
2021-12-29,-0.0180506067,-0.0047576336
2021-12-30,0.0088972441,0.0003724835
2021-12-31,0.0089442781,0.0058168965
2022-01-04,0.003716108,0.0085484177
2022-01-05,-0.0116375747,0.0068878635
2022-01-06,-0.0053809394,0.0050864032
2022-01-07,0.0034174143,0.016442877
2022-01-10,0.0038717079,0.0068317112
2022-01-11,-0.0030911749,0.0007929948
2022-01-12,-0.0027132187,-0.0037003662
2022-01-13,-0.0197093372,0.0001475363
2022-01-14,-0.0087079128,-0.0232143394
2022-01-17,0.010219542,-0.000692449
2022-01-18,0.0206092939,0.0259621266
2022-01-19,-0.0038375288,0.0053802879
2022-01-20,0.0101946413,0.0081507021
2022-01-21,-0.0133537653,-0.0118582279
2022-01-24,0.0051557117,0.0010686237
2022-01-25,-0.0280718638,-0.0233417232
2022-01-26,0.0082841641,0.0070455794
2022-01-27,-0.0154180434,-0.0053209694
2022-01-28,-0.0099976371,-0.0141635575
2022-02-07,0.0334195266,0.0322207573
2022-02-08,0.016896282,0.0207021233
2022-02-09,0.0004826009,-0.003635524
2022-02-10,0.0238407668,0.0128109215
2022-02-11,-0.0046576061,0.0016616663
2022-02-14,-0.0229608927,-0.0177834077
2022-02-15,-0.0101601176,-0.0089193458
2022-02-16,0.0092287947,0.0101194061
2022-02-17,-0.0089551419,-0.0042112727
2022-02-18,0.0227606331,0.0139559375
2022-02-21,0.0012441539,-0.003244077
2022-02-22,-0.0107173801,-0.006684269
2022-02-23,-0.0144923957,-0.0080791231
2022-02-24,-0.0160971258,-0.0166682795
2022-02-25,-0.0061726974,-0.0073403303
2022-02-28,-0.0007331083,-5.249e-05
2022-03-01,0.0021356579,0.0106674352
2022-03-02,0.0071528224,0.001723259
2022-03-03,0.0089623682,0.0151910311
2022-03-04,-0.0093580105,-0.0045552166
2022-03-07,-0.0101995707,-0.005162022
2022-03-08,-0.0248014501,-0.0203981555
2022-03-09,-0.0147751696,-0.0142522817
2022-03-10,-0.0006866344,0.0012254319
2022-03-11,-0.0036133894,0.0020768258
2022-03-14,-0.0318623345,-0.0149412364
2022-03-15,-0.0663295888,-0.0513220368
2022-03-16,0.0376592029,0.0233747217
2022-03-17,0.0130492019,0.0054549757
2022-03-18,0.0116391512,0.0242321434
2022-03-21,0.0077395305,-0.0083916205
2022-03-22,0.0087740174,0.0188025658
2022-03-23,-0.0010953522,-0.0034397732
2022-03-24,0.0058144591,-0.0012347899
2022-03-25,-0.012332078,-0.0002834433
2022-03-28,0.0071522647,0.0159161896
2022-03-29,0.0039874579,0.000269021
2022-03-30,0.0089918804,0.0139719111
2022-03-31,-0.0118760914,0.0053222619
2022-04-01,0.0110391802,0.0088324239
2022-04-06,0.0111633139,0.0214875567
2022-04-07,-0.0167518417,-0.0129263006
2022-04-08,0.0077050113,0.0131604255
2022-04-11,-0.0070745813,-0.0123336267
2022-04-12,0.0028545196,0.0070953771
2022-04-13,-0.002944958,-0.0015052722
2022-04-14,0.0130811016,0.0089703897
2022-04-15,0.0011515994,-0.0004122049
2022-04-18,-0.0141781404,-0.0174076168
2022-04-19,0.0066626009,0.0084307895
2022-04-20,-0.0249907895,-0.0188143991
2022-04-21,-0.0146687357,-0.013134869
2022-04-22,0.010031975,0.0137871791
2022-04-25,-0.0335098152,-0.0348182441
2022-04-26,-0.0041596486,-0.0021233681
2022-04-27,0.0030574856,0.0068644697
2022-04-28,0.0169451646,0.015554264
2022-04-29,0.0078745317,0.0099983403
2022-05-05,0.0036128363,-0.0032480528
2022-05-06,-0.0276468938,-0.0238885784
2022-05-09,-0.0099799466,-0.000816207
2022-05-10,0.0141232426,0.0041079723
2022-05-11,-0.0017114719,-0.0067674345
2022-05-12,0.000632481,-0.0056297827
2022-05-13,0.0168858146,0.010203557
2022-05-16,-0.0051403908,-0.0026007618
2022-05-17,0.0016951414,-0.0016218175
2022-05-18,-0.0084304345,-0.005867784
2022-05-19,0.0055641381,0.0041688507
2022-05-20,0.0177856607,0.0101577701
2022-05-23,-0.0117016712,-0.0036823905
2022-05-24,-0.0158359192,-0.0147803673
2022-05-25,0.0141754276,0.008045749
2022-05-26,0.0070489373,0.00807365
2022-05-27,0.0013044886,0.0031798139
2022-05-30,0.0027727397,-0.006571195
2022-05-31,0.0096224781,0.0002266909
2022-06-01,0.0050177409,-0.0012830188
2022-06-02,0.0116487366,-0.0026321323
2022-06-06,0.0181718314,-0.0038944497
2022-06-07,-0.0064789836,0.0023385437
2022-06-08,0.0130086139,0.0038777349
2022-06-09,-0.0180138176,0.0063104596
2022-06-10,0.0236878737,0.0043280914
2022-06-13,0.0128319878,-0.0159936327
2022-06-14,0.0114341853,0.0152307092
2022-06-15,-0.000774684,0.0136958281
2022-06-16,-0.005497572,-0.0110859827
2022-06-17,0.0097967276,-0.0010120241
2022-06-20,0.006448448,-0.0045023685
2022-06-21,-0.0070499619,0.0033593127
2022-06-22,-0.0174649531,-0.0111073222
2022-06-23,0.0304612397,0.0103079758
2022-06-24,0.0083049268,-0.0052250135
2022-06-27,0.0143087853,0.0009502835
2022-06-28,0.0175675009,0.0051344707
2022-06-29,-0.0337228355,0.0058496224
2022-06-30,0.0057190681,0.0054538716
2022-07-01,-0.0071348238,1.25029e-05
2022-07-04,0.0050455621,-0.0036484535
2022-07-05,-0.0052634756,0.004738742
2022-07-06,-0.0227723087,-0.0138153339
2022-07-07,-0.0014754234,-0.0025681148
2022-07-08,-0.0016309632,0.0061836214
2022-07-11,-0.017891667,-0.0022623432
2022-07-12,-0.0046174618,0.0051366966
2022-07-13,0.0090899025,-0.0069098867
2022-07-14,0.001563662,-0.0139673475
2022-07-15,-0.0167347182,-0.0160374274
2022-07-18,0.0086500385,0.0154221027
2022-07-19,-0.0050702807,0.0028647265
2022-07-20,0.0074697974,0.0015697835
2022-07-21,-0.0070814856,-0.0126052753
2022-07-22,-0.0007835984,0.003119683
2022-07-25,-0.0069411019,-0.0006157089
2022-07-26,0.0093686224,0.0069288874
2022-07-27,-0.0048034164,-0.004999304
2022-07-28,-0.0053712164,0.001385475
2022-07-29,-0.0171975192,-0.0083689684
2022-08-01,0.0021428678,-0.0054910868
2022-08-02,-0.0189668997,-0.0158262128
2022-08-03,-0.0052178711,-0.0083181811
2022-08-04,0.0013969412,0.0063550787
2022-08-05,0.0046984677,0.0094488751
2022-08-08,0.0019043195,-0.0014642641
2022-08-09,-0.0025211447,-0.0004975717
2022-08-10,-0.0018180797,-0.0027957061
2022-08-11,0.0156781284,0.0132408949
2022-08-12,-0.0056817392,0.0026324521
2022-08-15,0.0003291607,-0.0062190598
2022-08-16,0.0018775489,-0.0013159675
2022-08-17,0.0094183401,0.0077302615
2022-08-18,-0.0096927988,-0.0092313965
2022-08-19,-0.0073881647,0.0044708161
2022-08-22,0.0063805419,0.0044695495
2022-08-23,-0.0053980642,-0.004673364
2022-08-24,-0.0240097094,-0.0064443361
2022-08-25,0.0089211829,0.012338428
2022-08-26,-0.004163749,-0.0028042584
2022-08-29,0.00549145,-0.0028314738
2022-08-30,-0.0016711599,0.0041261584
2022-08-31,-0.0083236214,0.00196771
2022-09-01,0.0012769541,0.0005693743
2022-09-02,-5.61791e-05,-0.0042019585
2022-09-05,0.0243877798,0.0082292222
2022-09-06,0.0141606738,0.0051349028
2022-09-07,-0.002218723,-0.0024837277
2022-09-08,-0.0030882984,0.0011539304
2022-09-09,0.0156256603,0.0102740534
2022-09-13,-0.0073860893,-0.0006235828
2022-09-14,-0.0078900925,-0.0084895171
2022-09-15,-0.0031469386,0.0077550383
2022-09-16,-0.0370867,-0.0258306695
2022-09-19,-0.001428875,0.0024266663
2022-09-20,-0.0087825486,-0.0056443603
2022-09-21,0.0078840495,0.0058138649
2022-09-22,-0.0017487989,-0.0031009788
2022-09-23,-0.0069046844,0.0057884751
2022-09-26,-0.0166610967,-0.0227164449
2022-09-27,0.0074917965,0.0056349216
2022-09-28,-0.0137271674,-0.0060869663
2022-09-29,-3.8654e-06,-0.0120211986
2022-09-30,0.0058157266,0.006712661
2022-10-10,-0.0093351526,-4.02911e-05
2022-10-11,-0.0069995424,-0.0027802118
2022-10-12,0.0012465427,0.0100297506
2022-10-13,-0.0059302503,-0.0087963322
2022-10-14,0.0087639115,0.0093461683
2022-10-17,0.0070954013,0.0010016923
2022-10-18,-0.001584613,-0.0027521807
2022-10-19,-0.0162488793,-0.0090330999
2022-10-20,-0.0022179034,0.000344969
2022-10-21,0.0071670444,0.0050617127
2022-10-24,-0.0312582606,-0.0188411874
2022-10-25,-0.0004227935,0.0005963119
2022-10-26,-0.0021978022,-0.0032750967
2022-10-27,-0.0026435341,0.0034922929
2022-10-28,-0.0141429535,-0.0117096532
2022-10-31,-0.0327696394,-0.0168484307
2022-11-01,0.0182894498,0.0143637418
2022-11-02,0.0118833488,0.0053074984
2022-11-03,-0.0147753947,-0.0072174749
2022-11-04,0.0176695217,0.0155890265
2022-11-07,-0.0036873891,0.0042461046
2022-11-08,-0.0055308473,-0.000820991
2022-11-09,6.044e-06,0.0036011968
2022-11-10,-0.0097911882,0.0017439407
2022-11-11,0.0195223557,0.0272002222
2022-11-14,0.0065600346,0.0120120324
2022-11-15,0.013029899,0.0040751973
2022-11-16,-0.0013752487,-0.0075890061
2022-11-17,0.0005267808,-0.0008931148
2022-11-18,0.0030489865,-0.0052684205
2022-11-21,-0.0065140863,-0.0049266221
2022-11-22,-0.0087156019,0.0275645494
2022-11-23,-0.0048242729,0.014885772
2022-11-24,-0.0001609487,-0.0064240715
2022-11-25,0.0019057115,0.0310303451
2022-11-28,-0.0067737953,-0.0112536439
2022-11-29,0.0170699109,0.0370426511
2022-11-30,0.0014845043,4.14432e-05
2022-12-01,0.0003057652,-0.0077256091
2022-12-02,-0.0118264637,-0.0047340342
2022-12-05,0.0482121171,0.0356430404
2022-12-06,-0.0070992795,-0.0019897139
2022-12-07,-0.0128841519,-0.0095404279
2022-12-08,0.0078148588,0.0050081328
2022-12-09,0.013481095,0.0007648937
2022-12-12,-0.0272981588,-0.0166880814
2022-12-13,0.0038898732,0.0047634741
2022-12-14,-0.0004416984,-0.0017451897
2022-12-15,-0.0109866023,-0.0109731198
2022-12-16,0.0126542402,0.0129301008
2022-12-19,-0.0271203977,-0.0238603205
2022-12-20,-0.0161066317,-0.0110808792
2022-12-21,0.0032920276,0.0024238125
2022-12-22,-0.0009754217,-0.0014896616
2022-12-23,0.0038285903,-0.002099008
2022-12-26,-0.0113707828,-0.0061506398
2022-12-27,0.0154860143,0.0105360063
2022-12-28,0.0050540579,0.0023250077
2022-12-29,-0.0130015704,-0.0100193075
2022-12-30,0.0102281039,0.0077624892
2023-01-03,-0.0031988288,0.0035543884
2023-01-04,0.0025066973,0.0134825348
2023-01-05,0.0230396928,0.0017987307
2023-01-06,-0.0107540861,-0.0029862569
2023-01-09,0.0117722964,-0.0012097025
2023-01-10,0.0002496356,-0.0080087603
2023-01-11,-0.005547581,0.0033347513
2023-01-12,-0.0008610012,-0.0033852864
2023-01-13,0.0246184473,0.0101614571
2023-01-16,0.0116762947,0.0046743334
2023-01-17,-0.0030230334,-0.0023939229
2023-01-18,-0.0028151814,0.0007736437
2023-01-19,0.0046660432,0.0032111744
2023-01-20,0.0022237426,0.0098258321
2023-01-30,-0.0060418174,-0.0047612431
2023-01-31,-0.0204624675,-0.0005818536
2023-02-01,0.0170667559,0.0052816464
2023-02-02,-0.0121115958,-0.0035409672
2023-02-03,-0.005835553,-0.0104797377
2023-02-06,-0.010369051,-0.004459474
2023-02-07,0.0030536178,0.0077198491
2023-02-08,-0.007948243,-0.006279296
2023-02-09,0.0131268738,0.0045912717
2023-02-10,-0.0060364891,0.0004773493
2023-02-13,0.0097562581,0.0017501435
2023-02-14,0.0052540088,0.0024894363
2023-02-15,0.0029804418,-0.0063528581
2023-02-16,-0.0176045952,-0.0031170827
2023-02-17,-0.0114814384,-0.0069002868
2023-02-20,0.0373866524,0.0258454149
2023-02-21,0.0112559483,0.0057748165
2023-02-22,-0.0099821896,-0.0051519693
2023-02-23,-0.0038602979,-0.0007600896
2023-02-24,-0.0098071672,-0.0058670471
2023-02-27,-0.0087710537,-0.0042556738
2023-02-28,0.0096716765,0.0056238799
2023-03-01,0.0206545929,0.0124280567
2023-03-02,0.0099106335,0.0116477821
2023-03-03,0.0040323745,0.0183387547
2023-03-06,-0.0026504733,-0.0084214474
2023-03-07,-0.0166130757,0.0035083988
2023-03-08,-0.0008123179,-0.0011461844
2023-03-09,-0.0059352844,-0.0051858909
2023-03-10,-0.0174985447,-0.0181011326
2023-03-13,0.0223920257,0.015418235
2023-03-14,-0.0096952016,-0.0050585248
2023-03-15,0.0095790467,0.0184544452
2023-03-16,-0.0130065844,-0.0020769605
2023-03-17,0.019570255,0.0128667901
2023-03-20,-0.0110099413,-0.0051783733
2023-03-21,0.0016891039,-0.0081394903
2023-03-22,0.0083671845,0.0054536429
2023-03-23,0.0194007661,0.0117131795
2023-03-24,-0.009988481,-0.0142204881
2023-03-27,-0.0073172012,-0.0124194257
2023-03-28,-0.0018283964,0.0052543891
2023-03-29,0.0006581614,-0.0099726114
2023-03-30,0.0040226776,0.0116994869
2023-03-31,0.0114330037,-0.0030200611
2023-04-03,0.0082470051,0.0072089143
2023-04-04,0.0171168998,0.0208431879
2023-04-06,0.0014077924,0.0001154367
2023-04-07,0.0016532419,0.0028672459
2023-04-10,-0.0057269421,0.0029552816
2023-04-11,0.0023638567,0.0051114363
2023-04-12,0.0142958444,0.0102710142
2023-04-13,-0.0082596704,0.0010610217
2023-04-14,0.0070170397,0.0060862176
2023-04-17,0.0104822742,0.0234108926
2023-04-18,0.0030875072,0.0063859486
2023-04-19,-0.0048277593,-0.0070537633
2023-04-20,0.0034608091,0.0090800658
2023-04-21,-0.0217605,-0.0139711258
2023-04-24,-0.0082203585,-0.0063151559
2023-04-25,0.0078188138,0.0102359227
2023-04-26,-0.0108270412,-0.0114255354
2023-04-27,0.0066779828,0.0069200324
2023-04-28,0.0197033942,0.0177189847
2023-05-04,0.0233516715,0.0243671494
2023-05-05,-0.0110279884,0.0135413826
2023-05-08,0.0336870145,0.0369216645
2023-05-09,-0.0221894383,-0.0023716646
2023-05-10,-0.0286705879,-0.0311308972
2023-05-11,-0.0076359087,-0.0059634154
2023-05-12,-0.0207969815,-0.0135477589
2023-05-15,0.017490195,0.0053807083
2023-05-16,-0.0095633209,-0.0087939117
2023-05-17,-0.002055392,-0.00647561
2023-05-18,0.0105876376,0.0068760942
2023-05-19,-0.0164451388,-0.0142510034
2023-05-22,-0.0023607577,5.5911e-06
2023-05-23,-0.0230941496,-0.0168028493
2023-05-24,-0.0224946115,-0.0251712835
2023-05-25,0.0012426227,-0.0023188511
2023-05-26,0.0034958575,0.0055563552
2023-05-29,0.0124086062,0.0051057333
2023-05-30,0.0129427615,0.0017341752
2023-05-31,-0.0096191795,-0.0075949748
2023-06-01,-0.0073598441,0.0004649144
2023-06-02,-0.0016800705,0.0090437354
2023-06-05,0.0062032632,0.0048913415
2023-06-06,-0.0171587411,-0.0014193044
2023-06-07,0.0025030037,0.0054232425
2023-06-08,0.0087909257,0.0207669839
2023-06-09,0.0035723861,-0.0056446612
2023-06-12,-0.0116424175,-0.0144978033
2023-06-13,0.0022817236,-0.0017579744
2023-06-14,-0.0069326922,-0.0117793537
2023-06-15,0.0056836235,0.00810832
2023-06-16,0.0043401428,0.0047974454
2023-06-19,0.0035446056,-0.0154200542
2023-06-20,0.003498808,-0.0106031717
2023-06-21,-0.0073447044,-0.0025220663
2023-06-26,-0.0087647835,-0.0189449583
2023-06-27,0.0127695873,0.0229101137
2023-06-28,0.0029997442,0.0007531533
2023-06-29,0.0038422597,-0.00463043
2023-06-30,0.003552166,0.0053566104
2023-07-03,0.0100612531,0.0157640207
2023-07-04,-0.0013012209,-0.0046981191
2023-07-05,-0.0022398902,-0.0016533726
2023-07-06,-0.005906619,-0.0071049409
2023-07-07,0.000635328,0.002262379
2023-07-10,-0.0022110517,0.001984602
2023-07-11,0.0106624495,0.005016211
2023-07-12,-0.0044361762,-0.0092631472
2023-07-13,0.0093803233,0.0142710485
2023-07-14,0.0052695422,0.0025018231
2023-07-17,-0.0062032585,-0.0040857975
2023-07-18,-0.0005902118,-0.0033622437
2023-07-19,-0.0039779954,0.007334782
2023-07-20,-0.011138648,-0.0020702441
2023-07-21,-0.0030198908,0.0002089643
2023-07-24,-0.0012549803,-0.0010009912
2023-07-25,0.0270282599,0.0279243875
2023-07-26,-0.0078706375,-0.0005915769
2023-07-27,-0.0063631331,0.0040235843
2023-07-28,0.0161503935,0.0306701374
2023-07-31,0.0068661846,0.0099943338
2023-08-01,-0.0114662904,-0.0028544264
2023-08-02,-0.0007064906,-0.0116563485
2023-08-03,0.0135590528,0.0114367473
2023-08-04,0.0043924205,-0.0007761469
2023-08-07,-0.0092970595,-0.0124527332
2023-08-08,-0.0028152581,-0.0050755788
2023-08-09,-0.004234387,0.0029769838
2023-08-10,0.0062331216,0.0019273992
2023-08-11,-0.027576607,-0.0204080558
2023-08-14,-0.0109338226,-0.0061955665
2023-08-15,0.0043322586,0.0082100062
2023-08-16,-0.0066345864,-0.0001021981
2023-08-17,0.0027428158,-0.0052298668
2023-08-18,-0.0111412313,-0.004505974
2023-08-21,-0.0214216313,-0.0136996761
2023-08-22,0.0134758482,0.0125987081
2023-08-23,-0.0183099035,-0.0070999352
2023-08-24,0.0074209026,-0.0194579124
2023-08-25,0.0012704149,0.0055141184
2023-08-28,0.0194518744,0.0196667821
2023-08-29,0.0079467332,-0.0066816047
2023-08-30,-0.0115472129,-0.0104051333
2023-08-31,-0.0165145161,-0.0102690222
2023-09-01,0.0064088626,0.0105533981
2023-09-04,0.009277814,0.0176565179
2023-09-05,-0.0013965868,-0.0117089435
2023-09-06,-0.0030345108,0.0022258453
2023-09-07,-0.0046540411,-0.0060165645
2023-09-08,-0.0024278258,-0.0043195989
2023-09-11,0.0070721224,0.0048110307
2023-09-12,-7.35527e-05,-0.0014107073
2023-09-13,0.0002586383,-0.0001604256
2023-09-14,0.0114474442,0.0082246804
2023-09-15,-0.0076803391,-0.0084790218
2023-09-18,0.0010117063,-0.0002335823
2023-09-19,0.0048925132,0.0057955701
2023-09-20,-0.0026321826,0.0028868458
2023-09-21,-0.0083805384,-0.0077546188
2023-09-22,0.0080558764,0.0119856569
2023-09-25,-0.0006890321,-0.0060317962
2023-09-26,-0.0023487165,-0.0048682392
2023-09-27,-0.0035810563,-0.0005492111
2023-09-28,-0.0019718566,0.0027689947
2023-10-09,0.0053064121,-0.0079027578
2023-10-10,-0.0106588642,-0.0161957919
2023-10-11,-0.0035622415,0.0010402108
2023-10-12,0.0093844921,0.0178752269
2023-10-13,0.0012097569,-0.0036544799
2023-10-16,0.0066943629,-0.004402363
2023-10-17,0.0053539107,-0.0013851869
2023-10-18,-0.0060479042,-0.005996416
2023-10-19,-0.0205364573,-0.0234255429
2023-10-20,-0.0064122174,-0.0025198667
2023-10-23,-0.0110836644,-0.0091110135
2023-10-24,0.0035089405,-0.0009776496
2023-10-25,0.0120140462,0.0114218849
2023-10-26,0.0008917441,0.0038794172
2023-10-27,0.0074123993,0.0030597317
2023-10-30,-0.0121346447,-0.0155090229
2023-10-31,0.004349962,-0.0014276009
2023-11-01,-0.0030383611,-0.0019575595
2023-11-02,-0.0024606415,0.002380199
2023-11-03,0.0049393996,-0.0039694658
2023-11-06,0.0131272551,0.0091958516
2023-11-07,0.0040954578,-0.0019104913
2023-11-08,-0.0038810504,-0.0012113399
2023-11-09,0.002218033,0.0043197736
2023-11-10,0.0012556909,-0.0071372645
2023-11-13,-0.0064735652,0.0003349522
2023-11-14,0.0026055396,0.0019769526
2023-11-15,0.008367577,0.0036065807
2023-11-16,-0.0056157661,-0.0033988817
2023-11-17,0.0033285516,-0.006528724
2023-11-20,-0.001046571,0.0016071949
2023-11-21,-0.002853928,0.0077122898
2023-11-22,-0.007541256,-0.005933036
2023-11-23,0.0077262303,0.0064243942
2023-11-24,-0.005080208,-0.0019424935
2023-11-27,0.0007054215,-0.0084103319
2023-11-28,0.0093317547,-0.0025938376
2023-11-29,-0.0081482176,-0.0155878403
2023-11-30,0.0016706892,0.004861406
2023-12-01,-0.0016538993,0.0049181859
2023-12-04,0.00244322,-0.0056612414
2023-12-05,-0.0163303221,-0.0165804787
2023-12-06,0.000635002,-0.0049412462
2023-12-07,-0.0018973184,0.0016432409
2023-12-08,-0.001421022,-0.0031422345
2023-12-11,0.0145135551,9.87404e-05
2023-12-12,0.0037921055,0.0134054252
2023-12-13,-0.0115060624,-0.0132486828
2023-12-14,-0.0057512295,-0.0036580615
2023-12-15,-0.0081280497,-0.0038767729
2023-12-18,0.0010962146,-0.001637915
2023-12-19,-0.0009371317,-0.0042294874
2023-12-20,-0.0128981896,-0.0055547993
2023-12-21,0.0036740815,0.0045641804
2023-12-22,0.0043794618,0.0027562903
2023-12-25,0.0080777054,-0.0005902664
2023-12-26,-0.01007108,-0.0051480885
2023-12-27,0.0093519162,0.004410537
2023-12-28,0.0024294519,0.0137779332
2023-12-29,0.0100959227,0.0011760938
2024-01-02,0.0034778022,-0.0065636962
2024-01-03,0.0012947937,0.0071691643
2024-01-04,-0.0033035548,-0.002872112
2024-01-05,-0.0076881684,0.0057556997
2024-01-08,-0.0112954989,-0.0115314669
2024-01-09,-0.0017972655,0.0034279826
2024-01-10,-0.0078137775,-0.0059706701
2024-01-11,-0.0027049821,-0.0043793851
2024-01-12,0.0001626307,0.0043274195
2024-01-15,0.0018199428,0.0038269521
2024-01-16,0.0039625742,0.0058092798
2024-01-17,-0.0172973298,-0.013979373
2024-01-18,0.0044839663,-0.0006449282
2024-01-19,-0.0016547035,0.0001224734
