date,code,momentum20,bp
2017-04-28,000156.XSHE,-0.0474799123,0.4385387888
2017-04-28,000157.XSHE,-0.0771428571,1.0738831615
2017-04-28,000400.XSHE,,
2017-04-28,000402.XSHE,0.0676274945,0.7717240315
2017-04-28,000413.XSHE,-0.1115954664,0.4204507232
2017-04-28,000415.XSHE,-0.0215208034,0.7260055176
2017-04-28,000423.XSHE,0.0365808137,0.1939788951
2017-04-28,000425.XSHE,-0.0952380952,0.7724393635
2017-04-28,000503.XSHE,-0.0526921969,0.0480870953
2017-04-28,000538.XSHE,-0.0046738468,0.1766129175
2017-04-28,000539.XSHE,,
2017-04-28,000540.XSHE,-0.025462963,0.5126627704
2017-04-28,000559.XSHE,-0.0935960591,0.1794880999
2017-04-28,000568.XSHE,0.1199541941,0.1691675266
2017-04-28,000581.XSHE,,
2017-04-28,000598.XSHE,,
2017-04-28,000623.XSHE,-0.0454775139,0.737082627
2017-04-28,000625.XSHE,-0.0232876712,0.6260172781
2017-04-28,000629.XSHE,,
2017-04-28,000630.XSHE,-0.1080139373,0.5545696539
2017-04-28,000651.XSHE,0.0577105014,0.2713262427
2017-04-28,000686.XSHE,-0.0661080074,0.6043391551
2017-04-28,000709.XSHE,0.3754152824,0.8503401361
2017-04-28,000712.XSHE,-0.0234986945,0.1818710898
2017-04-28,000725.XSHE,0.1568627451,0.5715918834
2017-04-28,000728.XSHE,0.0118343195,0.5068166844
2017-04-28,000729.XSHE,,
2017-04-28,000738.XSHE,-0.0565018695,0.1858701511
2017-04-28,000750.XSHE,-0.0808270677,0.5422993492
2017-04-28,000768.XSHE,-0.0158052114,0.2288538997
2017-04-28,000776.XSHE,-0.0214285714,0.6386511687
2017-04-28,000778.XSHE,0.2540045767,0.6828735318
2017-04-28,000783.XSHE,-0.0292682927,0.4749014579
2017-04-28,000792.XSHE,-0.1392914654,0.7724393635
2017-04-28,000793.XSHE,-0.0100090992,0.4311645755
2017-04-28,000800.XSHE,-0.0686947988,0.4374261843
2017-04-28,000825.XSHE,,
2017-04-28,000826.XSHE,0.0784968685,0.2288748512
2017-04-28,000831.XSHE,,
2017-04-28,000858.XSHE,0.0557395143,0.2735903258
2017-04-28,000876.XSHE,0.0067385445,0.6250390649
2017-04-28,000883.XSHE,,
2017-04-28,000895.XSHE,-0.0433898305,0.155286737
2017-04-28,000898.XSHE,,
2017-04-28,000917.XSHE,-0.1060716898,0.6233248146
2017-04-28,000937.XSHE,,
2017-04-28,000963.XSHE,-0.000891663,0.1656616526
2017-04-28,000983.XSHE,-0.0538922156,0.6125574273
2017-04-28,000999.XSHE,,
2017-04-28,600000.XSHG,-0.0416210296,1.0517458982
2017-04-28,600005.XSHG,,
2017-04-28,600008.XSHG,0.7530864198,0.2090432092
2017-04-28,600009.XSHG,0.1385793872,0.3498338289
2017-04-28,600010.XSHG,-0.0184331797,0.4822763443
2017-04-28,600011.XSHG,,
2017-04-28,600015.XSHG,-0.0490045942,1.1296882061
2017-04-28,600016.XSHG,-0.0765957447,1.2087513598
2017-04-28,600019.XSHG,-0.0461165049,1.1145786893
2017-04-28,600021.XSHG,0.0857959962,0.3704664172
2017-04-28,600028.XSHG,0.0181268882,1.0412328197
2017-04-28,600029.XSHG,-0.0592686003,0.5712000914
2017-04-28,600030.XSHG,0.0054730258,0.7255840952
2017-04-28,600031.XSHG,-0.0609756098,0.4301075269
2017-04-28,600036.XSHG,0.0021261517,0.8718395815
2017-04-28,600038.XSHG,-0.0404232804,0.2423361202
2017-04-28,600050.XSHG,,
2017-04-28,600060.XSHG,-0.0478688525,0.587509547
2017-04-28,600066.XSHG,-0.0446886447,0.2620888481
2017-04-28,600068.XSHG,-0.0112149533,0.392387679
2017-04-28,600085.XSHG,-0.0198883461,0.183130059
2017-04-28,600089.XSHG,-0.0101156069,0.6349609499
2017-04-28,600100.XSHG,,
2017-04-28,600104.XSHG,0.1056497175,0.6494771709
2017-04-28,600109.XSHG,-0.0241998439,0.4455533773
2017-04-28,600111.XSHG,-0.0786610879,0.2022735548
2017-04-28,600115.XSHG,-0.0857142857,0.5272871078
2017-04-28,600118.XSHG,-0.0489217895,0.1374608237
2017-04-28,600150.XSHG,-0.0539956803,0.4659180916
2017-04-28,600153.XSHG,0.0929899857,0.6252735572
2017-04-28,600157.XSHG,-0.0860759494,0.525265259
2017-04-28,600166.XSHG,,
2017-04-28,600170.XSHG,-0.0541401274,0.6044487427
2017-04-28,600177.XSHG,-0.0229885057,0.6489292667
2017-04-28,600188.XSHG,0.0732484076,0.609570253
2017-04-28,600196.XSHG,0.075,0.3197237587
2017-04-28,600208.XSHG,-0.0130151844,0.5507821106
2017-04-28,600221.XSHG,-0.0296735905,0.8909479686
2017-04-28,600252.XSHG,-0.0146699267,0.3363040188
2017-04-28,600256.XSHG,-0.073015873,0.4947555907
2017-04-28,600271.XSHG,-0.0287386908,0.2247847686
2017-04-28,600276.XSHG,0.0051733057,0.1023541453
2017-04-28,600309.XSHG,0.0505107832,0.306936771
2017-04-28,600315.XSHG,,
2017-04-28,600317.XSHG,,
2017-04-28,600332.XSHG,-0.0336441021,0.3966994605
2017-04-28,600340.XSHG,0.3514714048,0.2234287374
2017-04-28,600350.XSHG,,
2017-04-28,600352.XSHG,0.0128865979,0.5239717055
2017-04-28,600362.XSHG,-0.0784939375,0.8195377807
2017-04-28,600369.XSHG,-0.0285714286,0.5509034817
2017-04-28,600372.XSHG,-0.0294920808,0.1837188367
2017-04-28,600373.XSHG,-0.0376310919,0.3789457729
2017-04-28,600383.XSHG,0.0642201835,0.6561249262
2017-04-28,600398.XSHG,,
2017-04-28,600406.XSHG,,
2017-04-28,600415.XSHG,-0.0952380952,0.2510985562
2017-04-28,600485.XSHG,,
2017-04-28,600489.XSHG,-0.0490740741,0.3380091262
2017-04-28,600518.XSHG,0.02891845,0.2827414612
2017-04-28,600519.XSHG,0.0777787882,0.1521282746
2017-04-28,600535.XSHG,0.0312891114,0.1701866948
2017-04-28,600547.XSHG,,
2017-04-28,600549.XSHG,-0.1161773891,0.3013228071
2017-04-28,600570.XSHG,-0.0914454277,0.1001502253
2017-04-28,600578.XSHG,,
2017-04-28,600583.XSHG,-0.0902366864,0.7486711088
2017-04-28,600585.XSHG,-0.0046480744,0.702049986
2017-04-28,600588.XSHG,-0.055068836,0.2190628491
2017-04-28,600600.XSHG,,
2017-04-28,600633.XSHG,,
2017-04-28,600637.XSHG,-0.0816181689,0.4741358873
2017-04-28,600642.XSHG,,
2017-04-28,600648.XSHG,-0.0692124105,0.4401021037
2017-04-28,600649.XSHG,-0.4163802978,0.7515406583
2017-04-28,600660.XSHG,-0.0134529148,0.2987482449
2017-04-28,600663.XSHG,0.0171390903,0.177204423
2017-04-28,600674.XSHG,0.0467422096,0.5161823156
2017-04-28,600688.XSHG,0.0275049116,0.3740695021
2017-04-28,600690.XSHG,0.0157635468,0.3371771529
2017-04-28,600703.XSHG,0.0625411455,0.2602269179
2017-04-28,600705.XSHG,-0.007518797,0.4101049869
2017-04-28,600717.XSHG,,
2017-04-28,600718.XSHG,-0.128296146,0.3485049139
2017-04-28,600739.XSHG,-0.0389922016,0.7411250278
2017-04-28,600741.XSHG,0.0806188925,0.6674230795
2017-04-28,600783.XSHG,-0.0965775902,0.2363339872
2017-04-28,600795.XSHG,0.0490566038,0.7606298015
2017-04-28,600804.XSHG,-0.0157440325,0.2328397131
2017-04-28,600820.XSHG,-0.0703703704,0.5637932007
2017-04-28,600827.XSHG,-0.0915631131,0.6105751618
2017-04-28,600837.XSHG,0.0144462279,0.6588917441
2017-04-28,600839.XSHG,-0.1160493827,0.7280669822
2017-04-28,601607.XSHG,0.0321910696,0.5118755119
2017-04-28,600863.XSHG,,
2017-04-28,600867.XSHG,0.0103420843,0.1348035912
2017-04-28,600873.XSHG,-0.0463157895,0.4529806124
2017-04-28,600875.XSHG,-0.0818083961,0.9523809524
2017-04-28,600886.XSHG,0.006557377,0.5642703984
2017-04-28,600887.XSHG,-0.0242587601,0.177041286
2017-04-28,600893.XSHG,0.0236341314,0.2350894515
2017-04-28,600895.XSHG,-0.0780669145,0.3283101875
2017-04-28,600900.XSHG,0.0468431772,0.4195334788
2017-04-28,002007.XSHE,0.0082015231,0.1204456489
2017-04-28,002008.XSHE,0.1214083367,0.1767721407
2017-04-28,002024.XSHE,-0.0647619048,0.6974473427
2017-04-28,002038.XSHE,,
2017-04-28,600027.XSHG,,
2017-04-28,601988.XSHG,-0.0173160173,1.2414649286
2017-04-28,600048.XSHG,-0.0073637703,0.7990411506
2017-04-28,601006.XSHG,0.0582959641,0.8025038119
2017-04-28,002065.XSHE,-0.0110441767,0.2691427802
2017-04-28,601111.XSHG,0.0622665006,0.6303183107
2017-04-28,601699.XSHG,,
2017-04-28,601398.XSHG,0.0193548387,1.083071591
2017-04-28,600018.XSHG,-0.0103092784,0.4338394794
2017-04-28,002081.XSHE,-0.0236625514,0.3590148632
2017-04-28,601872.XSHG,-0.067357513,0.5923819679
2017-04-28,601991.XSHG,,
2017-04-28,601333.XSHG,-0.1125,0.8511362669
2017-04-28,601628.XSHG,0.0506617983,0.4079468037
2017-04-28,601166.XSHG,-0.0367309458,1.0710078184
2017-04-28,601318.XSHG,0.032,0.5929791271
2017-04-28,002129.XSHE,,
2017-04-28,000338.XSHE,0.0023310023,0.7327080891
2017-04-28,601998.XSHG,-0.0886363636,1.1980352222
2017-04-28,601328.XSHG,-0.0211081794,1.2733987011
2017-04-28,601600.XSHG,0.0331125828,0.5034739704
2017-04-28,601919.XSHG,-0.1073825503,0.3260940455
2017-04-28,002142.XSHE,-0.0168141593,0.6812453164
2017-04-28,601009.XSHG,-0.0964285714,0.8447372867
2017-04-28,002153.XSHE,-0.0463499421,0.2222913795
2017-04-28,002146.XSHE,0.3532934132,0.4721658246
2017-04-28,601169.XSHG,-0.0558882236,0.9441087613
2017-04-28,601939.XSHG,0.0077922078,1.0820168795
2017-04-28,601808.XSHG,,
2017-04-28,601088.XSHG,0.0166015625,0.8065817067
2017-04-28,601857.XSHG,-0.0051457976,0.8390669575
2017-04-28,002195.XSHE,-0.1740196078,0.3445780642
2017-04-28,601390.XSHG,-0.0311231394,0.6401229036
2017-04-28,002202.XSHE,-0.1251175917,0.4543182954
2017-04-28,601866.XSHG,-0.1043956044,0.290799116
2017-04-28,601601.XSHG,0.0420375865,0.5239717055
2017-04-28,601099.XSHG,-0.0737527115,0.4022364346
2017-04-28,601899.XSHG,-0.0203389831,0.3813155386
2017-04-28,601898.XSHG,,
2017-04-28,601958.XSHG,-0.0582822086,0.5341024408
2017-04-28,601186.XSHG,-0.0267034991,0.6933851061
2017-04-28,002230.XSHE,-0.0894344586,0.1740280533
2017-04-28,002236.XSHE,0.1119402985,0.1598823266
2017-04-28,002252.XSHE,,
2017-04-28,002241.XSHE,0.0476795931,0.1993699908
2017-04-28,601668.XSHG,-0.006012024,0.6435834728
2017-04-28,601766.XSHG,-0.0375586854,0.4074813577
2017-04-28,601788.XSHG,-0.0438848921,0.693481276
2017-04-28,601727.XSHG,,
2017-04-28,002292.XSHE,-0.1804148577,0.2147166813
2017-04-28,002294.XSHE,,
2017-04-28,600999.XSHG,-0.0261780105,0.5602240896
2017-04-28,300002.XSHE,-0.1222104145,0.3059320219
2017-04-28,601633.XSHG,0.0121268657,0.4280821918
2017-04-28,601888.XSHG,-0.0556835637,0.242824535
2017-04-28,601989.XSHG,-0.0450819672,0.4398311049
2017-04-28,002304.XSHE,-0.0980785776,0.2388516015
2017-04-28,601618.XSHG,-0.0161662818,0.5797101449
2017-04-28,601117.XSHG,,
2017-04-28,300003.XSHE,,
2017-04-28,300017.XSHE,-0.0623608018,0.229147571
2017-04-28,300015.XSHE,0.0767045455,0.0833625102
2017-04-28,300024.XSHE,-0.1056149733,0.1785395465
2017-04-28,300027.XSHE,-0.1462925852,0.3711263685
2017-04-28,002353.XSHE,,
2017-04-28,002375.XSHE,,
2017-04-28,601688.XSHG,0.0101818182,0.7103786318
2017-04-28,601179.XSHG,,
2017-04-28,601106.XSHG,,
2017-04-28,002385.XSHE,-0.029109589,0.3441037817
2017-04-28,601158.XSHG,,
2017-04-28,300058.XSHE,-0.1417410714,0.4240162822
2017-04-28,002399.XSHE,,
2017-04-28,002410.XSHE,,
2017-04-28,300059.XSHE,-0.1327014218,0.2729034195
2017-04-28,002415.XSHE,0.1256117455,0.1146815294
2017-04-28,002422.XSHE,,
2017-04-28,002456.XSHE,0.0321500335,0.1955110659
2017-04-28,300070.XSHE,0.3256410256,0.2331056668
2017-04-28,601118.XSHG,-0.1803751804,0.3567097096
2017-04-28,002450.XSHE,0.0211886305,0.2295631413
2017-04-28,601718.XSHG,-0.0338345865,0.5061497191
2017-04-28,300124.XSHE,0.0670028818,0.1261622699
2017-04-28,002465.XSHE,-0.0426540284,0.2785282567
2017-04-28,601018.XSHG,-0.0440881764,0.4543182954
2017-04-28,601288.XSHG,0.0291262136,1.1280315849
2017-04-28,300104.XSHE,,
2017-04-28,002470.XSHE,0.0211864407,0.4025440786
2017-04-28,601377.XSHG,-0.0127388535,0.6409023906
2017-04-28,300133.XSHE,-0.0392335766,0.3416467373
2017-04-28,002475.XSHE,0.091280654,0.2011829558
2017-04-28,601098.XSHG,,
2017-04-28,601818.XSHG,-0.0532319392,1.2238404112
2017-04-28,002500.XSHE,-0.0643776824,0.4272226257
2017-04-28,600998.XSHG,,
2017-04-28,300144.XSHE,0.0416666667,0.2278319512
2017-04-28,300146.XSHE,-0.0055493896,0.2889171386
2017-04-28,601933.XSHG,0.1031128405,0.3229035487
2017-04-28,601216.XSHG,-0.0600600601,0.3590664273
2017-04-28,601258.XSHG,0.2695035461,0.5296890725
2017-04-28,601992.XSHG,,
2017-04-28,002594.XSHE,0.0632644454,0.335322916
2017-04-28,601901.XSHG,0.0287141074,0.5168225748
2017-04-28,300251.XSHE,-0.0898748578,0.2821590813
2017-04-28,601669.XSHG,0.0616740088,0.5446623094
2017-04-28,601225.XSHG,-0.0310077519,0.6285750204
2017-04-28,601555.XSHG,-0.0490605428,0.5646846236
2017-04-28,601800.XSHG,-0.0470746469,0.5156499768
2017-04-28,601928.XSHG,-0.0374479889,0.4779200918
2017-04-28,002673.XSHE,-0.1184479238,0.3520011264
2017-04-28,601336.XSHG,0.081869604,0.4226364059
2017-04-28,601231.XSHG,,
2017-04-28,300315.XSHE,,
2017-04-28,603000.XSHG,-0.0959433355,0.1643682506
2017-04-28,603993.XSHG,-0.0318627451,0.2522386177
2017-04-28,603288.XSHG,,
2017-04-28,601608.XSHG,,
2017-04-28,601238.XSHG,,
2017-04-28,601016.XSHG,,
2017-04-28,601969.XSHG,,
2017-04-28,000333.XSHE,-0.0041666667,0.2515090543
2017-04-28,600023.XSHG,-0.0277136259,0.7984031936
2017-04-28,002739.XSHE,-0.0823250921,0.173767985
2017-04-28,601211.XSHG,0.0034270048,0.551602405
2017-04-28,600958.XSHG,-0.016025641,0.4530832314
2017-04-28,601198.XSHG,-0.0813883902,0.3949603065
2017-04-28,601021.XSHG,-0.1217559359,0.2735154947
2017-04-28,600959.XSHG,-0.01525941,0.3218435197
2017-04-28,603885.XSHG,-0.0632754342,0.265787795
2017-04-28,601985.XSHG,0.0603588907,0.3478502852
2017-04-28,002736.XSHE,-0.070318888,0.393236335
2017-04-28,000166.XSHE,-0.0509090909,0.4333506674
2017-04-28,001979.XSHE,0.0915279879,0.3874767514
2017-05-31,000001.XSHE,0.0230352304,1.1887779363
2017-05-31,000002.XSHE,0.0898245614,0.4856254856
2017-05-31,000009.XSHE,-0.1242690058,0.2866808096
2017-05-31,000027.XSHE,-0.0479041916,0.8220304151
2017-05-31,000039.XSHE,-0.0133155792,0.5857544517
2017-05-31,000046.XSHE,,
2017-05-31,000060.XSHE,-0.037037037,0.3608284621
2017-05-31,000061.XSHE,-0.0426758939,0.3141394151
2017-05-31,000063.XSHE,0.0999401556,0.3375869286
2017-05-31,000069.XSHE,0.0819423369,0.6048509043
2017-05-31,000100.XSHE,,
2017-05-31,000156.XSHE,-0.1058282209,0.4904845988
2017-05-31,000157.XSHE,-0.0216718266,1.0984182777
2017-05-31,000400.XSHE,,
2017-05-31,000402.XSHE,-0.0093457944,0.7789982083
2017-05-31,000413.XSHE,-0.0333660451,0.4431641923
2017-05-31,000415.XSHE,-0.073313783,0.7755545215
2017-05-31,000423.XSHE,0.0201656464,0.1905015907
2017-05-31,000425.XSHE,-0.1021671827,0.8706251088
2017-05-31,000503.XSHE,,
2017-05-31,000538.XSHE,0.0371580237,0.1691103107
2017-05-31,000539.XSHE,,
2017-05-31,000540.XSHE,-0.0213776722,0.4929022082
2017-05-31,000559.XSHE,0.0380434783,0.1745017974
2017-05-31,000568.XSHE,0.0370654397,0.1547987616
2017-05-31,000581.XSHE,,
2017-05-31,000598.XSHE,,
2017-05-31,000623.XSHE,-0.0185283219,0.7509198768
2017-05-31,000625.XSHE,-0.079943899,0.6346788525
2017-05-31,000629.XSHE,,
2017-05-31,000630.XSHE,-0.05859375,0.5922416346
2017-05-31,000651.XSHE,0.032647585,0.2294367328
2017-05-31,000686.XSHE,-0.1345962114,0.6875687569
2017-05-31,000709.XSHE,-0.1207729469,0.9472387989
2017-05-31,000712.XSHE,-0.3270944742,0.2702045448
2017-05-31,000725.XSHE,-0.0395480226,0.5967655308
2017-05-31,000728.XSHE,-0.1237816764,0.5724753836
2017-05-31,000729.XSHE,,
2017-05-31,000738.XSHE,-0.1906649053,0.2297424587
2017-05-31,000750.XSHE,-0.0940695297,0.5976571838
2017-05-31,000768.XSHE,-0.2782118056,0.3170778109
2017-05-31,000776.XSHE,-0.004379562,0.6206939358
2017-05-31,000778.XSHE,-0.0018248175,0.6827336656
2017-05-31,000783.XSHE,-0.0238693467,0.4870446133
2017-05-31,000792.XSHE,-0.1178671656,0.8644536653
2017-05-31,000793.XSHE,-0.0533088235,0.4552697473
2017-05-31,000800.XSHE,-0.1085353003,0.5011526511
2017-05-31,000825.XSHE,,
2017-05-31,000826.XSHE,-0.0832365467,0.251813054
2017-05-31,000831.XSHE,,
2017-05-31,000858.XSHE,0.0737062206,0.2599901204
2017-05-31,000876.XSHE,-0.0200803213,0.6383250351
2017-05-31,000883.XSHE,,
2017-05-31,000895.XSHE,0.0581148122,0.1554315557
2017-05-31,000898.XSHE,,
2017-05-31,000917.XSHE,-0.1170212766,0.7066139062
2017-05-31,000937.XSHE,,
2017-05-31,000963.XSHE,0.0379294958,0.1620194099
2017-05-31,000983.XSHE,-0.1265822785,0.6999370057
2017-05-31,000999.XSHE,,
2017-05-31,600000.XSHG,0.112,0.9583133685
2017-05-31,600005.XSHG,,
2017-05-31,600008.XSHG,-0.0616197183,0.2255605179
2017-05-31,600009.XSHG,0.1033639144,0.3170577045
2017-05-31,600010.XSHG,0.014084507,0.4750368154
2017-05-31,600011.XSHG,,
2017-05-31,600015.XSHG,0.0080515298,1.167269756
2017-05-31,600016.XSHG,0.0207373272,1.1846937567
2017-05-31,600019.XSHG,0.0178117048,1.0639429727
2017-05-31,600021.XSHG,-0.0052677788,0.3582816811
2017-05-31,600028.XSHG,0.0830860534,0.9597850082
2017-05-31,600029.XSHG,0.1206434316,0.5281225244
2017-05-31,600030.XSHG,0.0124416796,0.7311010382
2017-05-31,600031.XSHG,-0.0178571429,0.4382120947
2017-05-31,600036.XSHG,0.1718528996,0.7168972686
2017-05-31,600038.XSHG,-0.137185708,0.2808436543
2017-05-31,600050.XSHG,,
2017-05-31,600060.XSHG,-0.1749311295,0.7284382284
2017-05-31,600066.XSHG,0.0122699387,0.2588728675
2017-05-31,600068.XSHG,-0.1483931947,0.4748789059
2017-05-31,600085.XSHG,0.0409398362,0.1825183887
2017-05-31,600089.XSHG,-0.1299270073,0.7230135204
2017-05-31,600100.XSHG,,
2017-05-31,600104.XSHG,0.1032192131,0.5585656035
2017-05-31,600109.XSHG,-0.0936,0.4894283477
2017-05-31,600111.XSHG,-0.038147139,0.2092969715
2017-05-31,600115.XSHG,0.0359375,0.5086987486
2017-05-31,600118.XSHG,-0.1160744501,0.1514256727
2017-05-31,600150.XSHG,-0.1632420091,0.4840505349
2017-05-31,600153.XSHG,-0.0471204188,0.6327111674
2017-05-31,600157.XSHG,-0.0304709141,0.5385319619
2017-05-31,600166.XSHG,,
2017-05-31,600170.XSHG,-0.0572390572,0.6791171477
2017-05-31,600177.XSHG,0.0352941176,0.6009976561
2017-05-31,600188.XSHG,-0.1127596439,0.7567731194
2017-05-31,600196.XSHG,0.0723514212,0.288492052
2017-05-31,600208.XSHG,0.0263736264,0.6870019236
2017-05-31,600221.XSHG,-0.0336391437,0.9375585974
2017-05-31,600252.XSHG,-0.1042183623,0.375516335
2017-05-31,600256.XSHG,-0.051369863,0.5139274334
2017-05-31,600271.XSHG,-0.0926027397,0.2630263815
2017-05-31,600276.XSHG,0.1163149768,0.0918729214
2017-05-31,600309.XSHG,0.0145867099,0.2900652647
2017-05-31,600315.XSHG,,
2017-05-31,600317.XSHG,,
2017-05-31,600332.XSHG,0.0134228188,0.3913128546
2017-05-31,600340.XSHG,-0.0817584224,0.2433445272
2017-05-31,600350.XSHG,,
2017-05-31,600352.XSHG,-0.0190839695,0.5126364895
2017-05-31,600362.XSHG,-0.0810249307,0.9027715085
2017-05-31,600369.XSHG,-0.1047794118,0.6009254252
2017-05-31,600372.XSHG,-0.1907709623,0.2237887434
2017-05-31,600373.XSHG,-0.0717948718,0.4082632481
2017-05-31,600383.XSHG,0.0307881773,0.6527841243
2017-05-31,600398.XSHG,,
2017-05-31,600406.XSHG,,
2017-05-31,600415.XSHG,0.0897832817,0.2461114393
2017-05-31,600485.XSHG,,
2017-05-31,600489.XSHG,-0.1285296981,0.3877922984
2017-05-31,600518.XSHG,0.0972456436,0.2480589388
2017-05-31,600519.XSHG,0.071237731,0.1266881192
2017-05-31,600535.XSHG,-0.0473300971,0.1786128923
2017-05-31,600547.XSHG,-0.2093802345,0.2953860696
2017-05-31,600549.XSHG,-0.0190812721,0.3072196621
2017-05-31,600570.XSHG,-0.038961039,0.1044899324
2017-05-31,600578.XSHG,,
2017-05-31,600583.XSHG,-0.081300813,0.8
2017-05-31,600585.XSHG,0.0060040027,0.697788012
2017-05-31,600588.XSHG,-0.1152317881,0.2406738869
2017-05-31,600600.XSHG,,
2017-05-31,600633.XSHG,,
2017-05-31,600637.XSHG,0.029366306,0.4743382981
2017-05-31,600642.XSHG,,
2017-05-31,600648.XSHG,-0.0858974359,0.4814636495
2017-05-31,600649.XSHG,-0.1383709519,0.700525394
2017-05-31,600660.XSHG,0.0988636364,0.2810172826
2017-05-31,600663.XSHG,0.004536617,0.1598312182
2017-05-31,600674.XSHG,0.0175913396,0.4761224587
2017-05-31,600688.XSHG,0.0076481836,0.3712641544
2017-05-31,600690.XSHG,0.1629485936,0.3278043664
2017-05-31,600703.XSHG,0.0724907063,0.2342139779
2017-05-31,600705.XSHG,-0.0018939394,0.399904023
2017-05-31,600717.XSHG,,
2017-05-31,600718.XSHG,-0.1791739383,0.4264210481
2017-05-31,600739.XSHG,-0.0118601748,0.75030012
2017-05-31,600741.XSHG,0.0648078372,0.577034045
2017-05-31,600783.XSHG,-0.2055007784,0.2912225523
2017-05-31,600795.XSHG,0.0467625899,0.696961249
2017-05-31,600804.XSHG,-0.1620227038,0.2677376171
2017-05-31,600820.XSHG,-0.0624169987,0.6013952369
2017-05-31,600827.XSHG,-0.0043196544,0.6129704548
2017-05-31,600837.XSHG,0.0308544304,0.6395088572
2017-05-31,600839.XSHG,-0.1061452514,0.8141996418
2017-05-31,601607.XSHG,0.0769617706,0.4752625826
2017-05-31,600863.XSHG,,
2017-05-31,600867.XSHG,-0.0519685039,0.1324117476
2017-05-31,600873.XSHG,-0.1655629139,0.5432715815
2017-05-31,600875.XSHG,-0.0128956624,0.9724788486
2017-05-31,600886.XSHG,0.0407166124,0.5592841163
2017-05-31,600887.XSHG,0.0987569061,0.1793078716
2017-05-31,600893.XSHG,-0.2848575712,0.3287959492
2017-05-31,600895.XSHG,-0.0040322581,0.3286446694
2017-05-31,600900.XSHG,0.0661478599,0.3545596369
2017-05-31,002007.XSHE,-0.0331202789,0.1245624743
2017-05-31,002008.XSHE,0.0606279322,0.1602204634
2017-05-31,002024.XSHE,0.049898167,0.6971070059
2017-05-31,002038.XSHE,,
2017-05-31,600027.XSHG,,
2017-05-31,601988.XSHG,0.0396475771,1.2310722639
2017-05-31,600048.XSHG,0.0296735905,0.7620789514
2017-05-31,601006.XSHG,0.0953389831,0.7028888733
2017-05-31,002065.XSHE,-0.0060913706,0.26367136
2017-05-31,601111.XSHG,0.143024619,0.5409206469
2017-05-31,601699.XSHG,,
2017-05-31,601398.XSHG,0.0759493671,1.0403662089
2017-05-31,600018.XSHG,0.04375,0.4122351389
2017-05-31,002081.XSHE,-0.08113804,0.37578445
2017-05-31,601872.XSHG,,
2017-05-31,601991.XSHG,,
2017-05-31,601333.XSHG,-0.0751173709,0.9196247931
2017-05-31,601628.XSHG,0.0747176368,0.3796218966
2017-05-31,601166.XSHG,0.0705433746,1.0259567046
2017-05-31,601318.XSHG,0.1874559549,0.4994256605
2017-05-31,002129.XSHE,,
2017-05-31,000338.XSHE,-0.0046511628,0.7366482505
2017-05-31,601998.XSHG,0.029925187,1.1304544427
2017-05-31,601328.XSHG,0.0296495957,1.2790995139
2017-05-31,601600.XSHG,-0.1282051282,0.577267217
2017-05-31,601919.XSHG,,
2017-05-31,002142.XSHE,0.0477047705,0.6312732782
2017-05-31,601009.XSHG,0.0494071146,0.8043758044
2017-05-31,002153.XSHE,-0.0291616039,0.2271436684
2017-05-31,002146.XSHE,-0.1172566372,0.4964257347
2017-05-31,601169.XSHG,-0.0063424947,0.92140422
2017-05-31,601939.XSHG,0.0670103093,1.0158472166
2017-05-31,601808.XSHG,,
2017-05-31,601088.XSHG,0.0999039385,0.7642922654
2017-05-31,601857.XSHG,0.0017241379,0.8369601607
2017-05-31,002195.XSHE,0.0148367953,0.33940875
2017-05-31,601390.XSHG,0.0139664804,0.6496881497
2017-05-31,002202.XSHE,0.011827957,0.4489337823
2017-05-31,601866.XSHG,-0.1042944785,0.3349073981
2017-05-31,601601.XSHG,0.0934978643,0.4826720726
2017-05-31,601099.XSHG,-0.0608899297,0.4282471843
2017-05-31,601899.XSHG,-0.0311418685,0.4123201253
2017-05-31,601898.XSHG,,
2017-05-31,601958.XSHG,-0.0879478827,0.5856172406
2017-05-31,601186.XSHG,-0.0747398297,0.7669299793
2017-05-31,002230.XSHE,-0.0592200289,0.1972853535
2017-05-31,002236.XSHE,0.0158633313,0.1519687552
2017-05-31,002252.XSHE,,
2017-05-31,002241.XSHE,-0.0212378641,0.1973904976
2017-05-31,601668.XSHG,0.0080645161,0.6147037128
2017-05-31,601766.XSHG,0.0024390244,0.4062728528
2017-05-31,601788.XSHG,0.0474040632,0.6600660066
2017-05-31,601727.XSHG,-0.1905354919,0.4991016171
2017-05-31,002292.XSHE,-0.1218363743,0.244427063
2017-05-31,002294.XSHE,,
2017-05-31,600999.XSHG,0.0663082437,0.5269814503
2017-05-31,300002.XSHE,0.0108958838,0.2996434243
2017-05-31,601633.XSHG,-0.0156682028,0.4185851821
2017-05-31,601888.XSHG,0.0207401383,0.2325256941
2017-05-31,601989.XSHG,,
2017-05-31,002304.XSHE,0.0899841017,0.1950458358
2017-05-31,601618.XSHG,-0.0187793427,0.6044122091
2017-05-31,601117.XSHG,,
2017-05-31,300003.XSHE,,
2017-05-31,300017.XSHE,-0.1575613618,0.2720792295
2017-05-31,300015.XSHE,0.0263852243,0.081660651
2017-05-31,300024.XSHE,-0.0732436472,0.1927079319
2017-05-31,300027.XSHE,-0.0692488263,0.3985333971
2017-05-31,002353.XSHE,,
